Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
155,"A keen sailor, Francis has been the holder of several National titles as well as successfully representing Britain on the International circuit.",m,0,1,0,0
156,""" exclaimed the sailor and the girl, both in one breath.",u,0,0,1,0
157,"Gerald Grainge''s THE ROMAN INVASIONS OF BRITAIN brings the eye of an experienced sailor to bear on the historical problems that emerge from the sea-borne assaults on Britain by Julius Caesar (55 and 54 BC), Claudius (the full invasion of AD 43) and Constantius (to remove the usurper Allectus in AD 296).",u,0,0,1,0
158,But such an achievement did not have clout and it did not fit in with the romantic image of the all-conquering British sailor.,u,0,0,1,0
159,"Gold also went to Team GBR Mistral sailor Nick Dempsey who sailed an excellent series scoring four first places, and only two results outside the top five, to win by three points from worlds Bronze medallist Julien Bontemps of France.",m,0,1,0,0
160,"starts later today 2/6/06 Press rpeort/Yachting World, 2 June 2006 Basilica win in Portsmouth British VX40 are now just two points off the VX40 Grand Prix overall win 2/6/06 Yachting World, 2 June 2006 VOR Portsmouth start Light winds for Leg 8 start off Portsmouth 2/6/06 Sam Brunner/Yachting World, 2 June 2006 VOR restart Portsmouth prepares for VOR big send off tomorrow 1/6/06 Press report/Yachting World, 1 June 2006 Extreme 40 penultimate day VOR sailor joins Volvo Extreme 40 team on penultimate day of Portsmouth event 1/6/06 Press Report/Yachting World, 1 June 2006 ABN AMRO Two to race Sebastien Josse announces crew''s participation in VOR finale 31/5/06 Press report/Yachting World, 31 May 2006 VOR Prizegiving An emotional VOR Leg 7 prizegiving ceremony took place at Goodwood last night 31/5/06 Sam Brunner/Yachting World, 31 May 2006 Interview with a Pirate British sailor Ian Budgen talks to Sam Brunner about life onboard a Volvo70 during the",u,0,0,1,0
161,""" A seasick sailor will clutch at every straw.",u,0,0,1,0
162,"The lyrics are something like this: I find my mind and then I leave it I see you dance, then I believe it Your golden dress in the spotlight Wear your wig, babe, gonna be white (I''m sure I''ve got this line WRONG - help?) Chorus (x2) An actress on a mattress Silver skies, sailor boys in distress (x2) Move around on your island Your baby blues shine like a diamond I find my mind and then I leave it I see you dance, then I believe it Chorus (x6 thru fade) An actress on a mattress Silver skies, sailor boys in distress The words are simple and seem primarily aimed at creating an atmosphere.",m,0,1,0,0
163,SAILOR 2: It''s you!,u,0,0,1,0
164,"Portrait of a baby, by Roberts of Llandrindod Radnorshire Museum Gown for a baby Radnorshire Museum Photograph from an album Brecknock Museum and Art Gallery Powys County Archives Visitors to Park House Boarding Establishment, Llandrindod Wells, detail of larger photograph Radnorshire Museum Prizegiving at Bodfach, showing boys in suits and one in a sailor suit, detail of larger photograph Powys County Archives Photograph from an album Brecknock Museum and Art Gallery Detail of photo of High Street, Llandrindod showing a group of children Radnorshire Museum Glamorgan Street Congregational Chapel Sunday School, Brecon Brecknock Museum and Art Gallery",d,0,0,0,1
165,""" Ben Ainslie - Olympic sailor ""When I''m sailing I have to be very careful to cover up as I am often outside on the boat for hours.",m,0,1,0,0
166,A sailor named Blackdog killed the Captain and looked for the treasure but couldn''t find it.,m,0,1,0,0
167,"Just then Conseil woke up, together with the Nautilus''s sailor.",u,0,0,1,0
168,"This new racing series, part of the W.Y.A. sailing programme, was made possible through hard work by Chris Basten (S.E. area), Mike Williams (S.W. area), and Nick Blore (N.E. area) and many willing helpers from the clubs, and with special thanks to David Maclean for a sponsorship which enabled every sailor to receive a tee-shirt and the successful competitors to receive very useful prizes.",u,0,0,1,0
169,"Edwardian nannies would parade their perambulators past the Honiton lace shop, the photographers studio and jewellers to allow their sailor suited charges to stair longingly at the china dolls and clockwork Dreadnaughts displayed in the window of Noah''s Ark. All this, just yards from where Perkin Warbeck had been repelled at the Eastgate, and William the Conqueror had pledged his oath to the people of Exeter.",d,0,0,0,1
170,"""Who''s playing the sailor?",u,0,0,1,0
171,"There are also ones of lesser mortals like hunky Roman, a Polish sailor befriended by Douglas Bing in London during the war, and Chalky White, an electrician who was responsible for the illuminated signs around Piccadilly!",m,0,1,0,0
172,""" The King listened with amazement to this bold speech, first with a frown and then gazing at the two children and the old sailor with evident curiosity.",u,0,0,1,0
173,"He signs on in Hamnavoe for a sailor 1 . Olaf Isbister, the central character, is a lustful and licentious layabout, whose weakness for alcohol and the pleasures of sex continually thwart his best intentions.",u,0,0,1,0
174,"Coastal Skipper/Yachtmaster Shorebased This is a course for the more experienced sailor, building on the skills taught in Day Skipper.",u,0,0,1,0
175,"NARRATOR: Meanwhile, the sailors were talking to each other: SAILOR 1: Let''s throw a coin and see who is to blame for bringing us this bad luck.",u,0,0,1,0
176,"Ideally, to keep energy levels constant, a sailor will have three or four small meals a day, plus a larger dinner post racing.",u,0,0,1,0
177,"Guaranteed to bring out the sailor in you, its watery bounty is best seen from the deck of a cruise boat.",u,0,0,1,0
178,""" Singular epitaph for an English sailor.",u,0,0,1,0
179,New members are always welcome whether a sailing or power boat owner or an enthusiastic sailor or yachtsman. more information | view map,u,0,0,1,0
180,"He was before all things a sailor, and his numerous naval friends furnished him with a great mass of data from their logs and notebooks, which Rennell sifted and assimilated to chart the currents of the Atlantic Ocean.",m,0,1,0,0
181,"Continuity: When Austin and Mini Me are behind the screen in the examination room aboard the submarine, the second sailor to be examined witnesses Mini Me drop out from under Austin, somewhat resembling a woman giving birth to a child.",u,0,0,1,0
182,"The main characters are Jim Hawkins, the young lad pursuing treasure, Long John Silver, the experienced sailor who is the cook, and one of the bad guys blind Pew.",m,0,1,0,0
183,"Mr. Chamberlain was acquainted with a sailor, who informed him that there were three pairs of large imported fowls in New York; and he dwelt so much upon the enormous size of these fowls that Mr. Chamberlain furnished him with money, and directed him to go to New York, and purchase a pair of them for him; which he did at a great expense.",m,0,1,0,0
184,"It was agreed that Ron, the more experienced sailor of the two, would conduct the first trials.",m,0,1,0,0
185,"The cartoon featured a sailor adrift in a choppy ocean clinging to a bit of wood, presumably what was left of the ship after it had been sunk by Nazi battleships.",u,0,0,1,0
186,"Hilary launches the new look of a charitable trust Hilary Lister, the Pindar-sponsored world record quadriplegic sailor, today will be celebrating Nancy Oldfield Trust''s 21 st birthday with other sailors with disabilities at the Trust''s headquarters at Neatishead.",u,0,0,1,0
187,And then look slightly uncomfortable as your six-year-old sits there listening mesmerised to the sort of potty mouth colloquialisms that would have a sailor on shore leave with Tourettes agape at.,u,0,0,1,0
188,Not evil enough She was the third generation to marry a sailor.,u,0,0,1,0
189,""" ""I see a brave sailor and a gallant defender of his country,"" I answered, giving the bow oar I was pulling a vicious dig into the water as I spoke, like as if I were tackling one of the Queen''s enemies; ""I see a man who has got no cause to be ashamed of his past life, though he might be getting on in years--you are that, father, you know; and one who has won his medal with four clasps for hard fighting.",m,0,1,0,0
190,""" The sailor thought it very sensible advice.",u,0,0,1,0
191,"His pale and somewhat melancholy face, as well as parts of his costume, betokened him one who had come from civilised lands; and Rooney''s first thought was that he must be a shipwrecked sailor like himself; but a second glance caused him to reject the idea.",m,0,1,0,0
192,No experience required It doesn''t matter if you have never set foot on a boat before or if you are an accomplished sailor who would welcome the chance to learn some new tips and sail aboard an ocean racing yacht.,u,0,0,1,0
193,This is perfectly manageable for the competent sailor but something of a white-knuckle ride all the same.,u,0,0,1,0
194,""" The sailor shook his head sadly.",m,0,1,0,0
195,Indoor and outdoor activities with crèche facilities are regularly arranged at the Centre and the staff team is aware of the importance of supporting families and the single sailor when and wherever they can.,u,0,0,1,0
196,"The ''Gloria Scott'', 1893 - In a story with overtones of the premise behind ""The Sign of Four"", the arrival of an old sailor brings Mr. Trevor terror and death, as he is forced to face his past involvement as part of mutiny on the ship ""Gloria Scott"" while journeying to Australia as a convict. **The Musgrave Ritual, 1893 - In another top ten favorite, Holmes unravels the strange ""Musgrave Ritual"" to solve the mystery behind the disappearance of a butler and a maid, and the discovery of bag with rusted metal and pieces of glass in a nearby lake at the home of Reginald Musgrave. *The Reigate Puzzle , 1893 -",u,0,0,1,0
197,"The sailor uses all available tools, such as a compass, a sextant, a map, etc., and if asked, can describe exactly how he got where he was going.",m,0,1,0,0
198,"St Peters has a ghost, a sailor drowned crossing the Wadeway in stormy conditions, keen to make his way home from an especially hard action packed voyage in His Majesty''s Service.",m,0,1,0,0
199,Lewin''s Pandora does more than just retread the old myth of the sailor doomed to steer a ghost ship until redeemed by the love of a woman willing to sacrifice her earthly chains for him.,m,0,1,0,0
200,"That said, watching your building swing about like a half-cut sailor is half the fun, so every once in a while you''ll want to deliberately mess things up to remind yourself of how loony it looks (and why you should never hire the game''s developer Digital Chocolate to build your second-storey extension).",d,0,0,0,1
201,The old sailor had met his death in the element he loved so well.,m,0,1,0,0
202,"And after he had drank the watter and handed back the jug, He said, ""You are the sweetest flower that''s to be found in Ruily""; And he touched her bare arm as he spoke, Which proved to be sailor Harry''s winning stroke.",m,0,1,0,0
203,"The younger John Bacon provided Duff''s tablet, with a magnificently muscled sailor.",m,0,1,0,0
204,"A sailor, nurse and soldier burst onto the catwalk in an explosion of tap-dance moves but, despite the ladies in uniform, the collection is far from fetish.",d,0,0,0,1
205,The D Class lifeboat had to make a rapid return to the station with one sailor who was suffering from severe hypothermia.,u,0,0,1,0
206,"''Why, sir, no man will be a sailor, who has contrivance enough to get himself into a jail; for, being in a ship is being in a jail, with the chance of being drowned.",m,0,1,0,0
207,"Anyone know the name of the chanteur who sings for the sailor who first sings ""You Must believe in Spring?",u,0,0,1,0
208,""" ""Cheek, sir,"" said the old sailor, with assumed innocence.",u,0,0,1,0
209,Then here''s to the sailor who doesn''t ask much And does all the good that he can But must have a wife in every port For a sailor - can be - but a man.,m,0,1,0,0
210,"There are many traditions and tales associated with romance activities on Valentines day including: the first man an unmarried woman saw on 14th February would be her future husband; if the names of all a girl''s suitors were written on paper and wrapped in clay and the clay put into water, the piece that rose to the surface first would contain the name of her husband-to-be. if a woman saw a robin flying overhead on Valentine''s Day, it meant she would marry a sailor.",u,0,0,1,0
211,"In the Main fleet of 35, Matthew Goacher (Weirwood) made an excellent start, winning the first race from local sailor Adrian Clay.",m,0,1,0,0
212,"""If a sailor like Lawrie Smith, who''s older and less well-known, can ask around $500,000 to skipper in the Volvo, you get some idea of what Ben might be worth.",m,0,1,0,0
