Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
190,"Our waiter advised us to order before the Gourmands got theirs in as, obviously, it was going to be all hands to the pumps in the kitchen once that set of tickets arrived.",u,0,0,1,0
191,"And the most glaring omission in the film, which shows you that the Israeli team was not only savage but also ignorant of their targets, was what happened on July 21st 1973, when ''Ali Bushiki, a Moroccan waiter resting with his pregnant wife around a swimming pool in Norway, was murdered by that assassination team merely because ''Ali resembled what the hit team thought Abu Hasan Salamah looked like.",m,0,1,0,0
192,We were informed by our waiter that a cancellation meant we could eat in the restaurant if we preferred.,u,0,0,1,0
193,"Even when accidentally bumped by a waiter, Jack is recognized and acknowledged by name (is he famous, or something?).",u,0,0,1,0
194,"The Hotel Hasdrubal has outdoor and indoor pools; its own private stretch of beach, complete with waiter service; two restaurants; a shabby gym; and a new five-star health spa.",u,0,0,1,0
195,"No sooner had we arrived, than a waiter appeared with tea, offering to light the fire.",u,0,0,1,0
196,"When you arrive at a restaurant, make sure the waiter or waitress knows about your allergy and how serious it is.",m,0,1,0,0
197,Monday – Andrew is a waiter in food and wine.,m,0,1,0,0
198,They always enjoyed the joke that the waiter supposed they were married.,u,0,0,1,0
199,I went to an audition for small part as waiter in a well-known drama series: it was a scene where one of the main actors proposes in a restaurant (written as a curry house) and the waiter looks on indifferently.,u,0,0,1,0
200,"Remember that the food might not be mentioned, so always check with the waiter or waitress.",m,0,1,0,0
201,""" As she deliberated, then named her adjoining numbers and laid out her chips, Giles flagged down a waiter.",u,0,0,1,0
202,When the waiter at his favourite restaurant suggests steak for lunch he thinks of a scene in one of his films where a man cuts a chunk out of his wife''s body and cooks and eats it.,u,0,0,1,0
203,"This simple act prompted the waiter to engage in a rant, directed to me, about how the cash should be used to settle part of the bill as he has to wait a month for cleared funds from the credit card company.",m,0,1,0,0
204,"Such, at least, was the case with me -- at least the publican thought so -- for -- what do you think? -- he devised a plan to bring my entertainment to an end abruptly, and the plan was, he told the waiter to throw a wet towel at me, which, of course, the waiter did, as he was told, and I received the wet towel, full force, in the face, which staggered me, no doubt, and had the desired effect of putting an end to me giving any more entertainments in his house.",u,0,0,1,0
205,The only traditional part ofour cruises is ''Traditional Fixed Dining'' for passengers who enjoy eating at the same time andtable with the samepeople and waiter each night.,u,0,0,1,0
206,"The waiter explains that the meatballs are bull''s testicles, and when the bull loses the bullfight, the bull is brought to the restaurant, and this beautiful dish is made.",u,0,0,1,0
207,"Formerly worked for the family property development business, as an importer of pop music in Bolivia, and as a removal man and waiter.",m,0,1,0,0
208,Ichi is a timid waiter by day.,u,0,0,1,0
